"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"337","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/CommonDAOImpl.java","5","96","Found 'DD'-anomaly for variable 'setStatus' (lines '96'-'97').","Controversial","DataflowAnomalyAnalysis"
"338","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/CommonDAOImpl.java","3","96","Position literals first in String comparisons for EqualsIgnoreCase","Design","PositionLiteralsFirstInCaseInsensitiveComparisons"
"339","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/CommonDAOImpl.java","3","97","Position literals first in String comparisons for EqualsIgnoreCase","Design","PositionLiteralsFirstInCaseInsensitiveComparisons"
"340","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/CommonDAOImpl.java","3","99","Avoid declaring a variable if it is unreferenced before a possible exit point.","Optimization","PrematureDeclaration"
"341","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/CommonDAOImpl.java","3","99","Avoid unused local variables such as 'sql'.","Unused Code","UnusedLocalVariable"
"342","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/CommonDAOImpl.java","5","99","Found 'DU'-anomaly for variable 'sql' (lines '99'-'102').","Controversial","DataflowAnomalyAnalysis"
"343","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/CommonDAOImpl.java","3","99","Local variable 'sql' could be declared final","Optimization","LocalVariableCouldBeFinal"
"344","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/CommonDAOImpl.java","3","100","Avoid declaring a variable if it is unreferenced before a possible exit point.","Optimization","PrematureDeclaration"
"345","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/CommonDAOImpl.java","5","100","Found 'DU'-anomaly for variable 'params' (lines '100'-'102').","Controversial","DataflowAnomalyAnalysis"
"346","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/CommonDAOImpl.java","3","100","Local variable 'params' could be declared final","Optimization","LocalVariableCouldBeFinal"
"347","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/CommonDAOImpl.java","3","109","Parameter 'userId' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"348","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/CommonDAOImpl.java","3","109","publicMethodCommentRequirement Required","Comments","CommentRequired"
"349","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/CommonDAOImpl.java","3","110","Local variable 'sql' could be declared final","Optimization","LocalVariableCouldBeFinal"
"350","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/CommonDAOImpl.java","3","111","Local variable 'params' could be declared final","Optimization","LocalVariableCouldBeFinal"
"351","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/CommonDAOImpl.java","3","120","Parameter 'user' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"352","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/CommonDAOImpl.java","3","120","publicMethodCommentRequirement Required","Comments","CommentRequired"
"353","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/CommonDAOImpl.java","5","121","Found 'DD'-anomaly for variable 'result' (lines '121'-'126').","Controversial","DataflowAnomalyAnalysis"
"354","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/CommonDAOImpl.java","5","121","Found 'DD'-anomaly for variable 'result' (lines '121'-'129').","Controversial","DataflowAnomalyAnalysis"
"355","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/CommonDAOImpl.java","3","122","Local variable 'sql' could be declared final","Optimization","LocalVariableCouldBeFinal"
"356","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/CommonDAOImpl.java","3","123","Local variable 'params' could be declared final","Optimization","LocalVariableCouldBeFinal"
"357","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/CommonDAOImpl.java","3","124","Local variable 'count' could be declared final","Optimization","LocalVariableCouldBeFinal"
"358","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/CommonDAOImpl.java","3","125","Avoid using Literals in Conditional Statements","Controversial","AvoidLiteralsInIfCondition"
"359","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/CommonRowMapper.java","3","14","headerCommentRequirement Required","Comments","CommentRequired"
"360","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/CommonRowMapper.java","3","17","Avoid variables with short names like rs","Naming","ShortVariable"
"361","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/CommonRowMapper.java","3","17","Parameter 'index' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"362","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/CommonRowMapper.java","3","17","Parameter 'rs' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"363","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/CommonRowMapper.java","3","17","publicMethodCommentRequirement Required","Comments","CommentRequired"
"364","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/CommonRowMapper.java","3","20","Local variable 'user' could be declared final","Optimization","LocalVariableCouldBeFinal"
"365","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/IAdminDAO.java","3","3","headerCommentRequirement Required","Comments","CommentRequired"
"366","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/ICommonDAO.java","3","7","headerCommentRequirement Required","Comments","CommentRequired"
"367","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/ICommonDAO.java","3","8","Avoid modifiers which are implied by the context","Unused Code","UnusedModifier"
"368","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/ICommonDAO.java","3","8","publicMethodCommentRequirement Required","Comments","CommentRequired"
"369","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/ICommonDAO.java","3","9","Avoid modifiers which are implied by the context","Unused Code","UnusedModifier"
"370","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/ICommonDAO.java","3","9","publicMethodCommentRequirement Required","Comments","CommentRequired"
"371","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/ICommonDAO.java","3","10","Avoid modifiers which are implied by the context","Unused Code","UnusedModifier"
"372","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/ICommonDAO.java","3","10","publicMethodCommentRequirement Required","Comments","CommentRequired"
"373","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/ICommonDAO.java","3","11","Avoid modifiers which are implied by the context","Unused Code","UnusedModifier"
"374","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/ICommonDAO.java","3","11","publicMethodCommentRequirement Required","Comments","CommentRequired"
"375","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/ICommonDAO.java","3","12","Avoid modifiers which are implied by the context","Unused Code","UnusedModifier"
"376","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/ICommonDAO.java","3","12","publicMethodCommentRequirement Required","Comments","CommentRequired"
"377","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/ICommonDAO.java","3","13","Avoid modifiers which are implied by the context","Unused Code","UnusedModifier"
"378","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/ICommonDAO.java","3","13","publicMethodCommentRequirement Required","Comments","CommentRequired"
"379","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/IResponderDAO.java","3","3","headerCommentRequirement Required","Comments","CommentRequired"
"380","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/ISurveyorDAO.java","3","9","headerCommentRequirement Required","Comments","CommentRequired"
"381","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/ISurveyorDAO.java","3","11","Avoid modifiers which are implied by the context","Unused Code","UnusedModifier"
"382","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/ISurveyorDAO.java","3","11","publicMethodCommentRequirement Required","Comments","CommentRequired"
"383","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/ISurveyorDAO.java","3","12","Avoid modifiers which are implied by the context","Unused Code","UnusedModifier"
"384","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/ISurveyorDAO.java","3","12","publicMethodCommentRequirement Required","Comments","CommentRequired"
"385","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/ISurveyorDAO.java","3","13","Avoid modifiers which are implied by the context","Unused Code","UnusedModifier"
"386","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/ISurveyorDAO.java","3","13","publicMethodCommentRequirement Required","Comments","CommentRequired"
"387","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/ISurveyorDAO.java","3","14","Avoid modifiers which are implied by the context","Unused Code","UnusedModifier"
"388","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/ISurveyorDAO.java","3","14","publicMethodCommentRequirement Required","Comments","CommentRequired"
"389","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/ISurveyorDAO.java","3","15","Avoid modifiers which are implied by the context","Unused Code","UnusedModifier"
"390","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/ISurveyorDAO.java","3","15","publicMethodCommentRequirement Required","Comments","CommentRequired"
"391","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/ISurveyorDAO.java","3","16","Avoid modifiers which are implied by the context","Unused Code","UnusedModifier"
"392","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/ISurveyorDAO.java","3","16","publicMethodCommentRequirement Required","Comments","CommentRequired"
"393","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/ISurveyorDAO.java","3","17","Avoid modifiers which are implied by the context","Unused Code","UnusedModifier"
"394","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/ISurveyorDAO.java","3","17","publicMethodCommentRequirement Required","Comments","CommentRequired"
"395","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/ISurveyorDAO.java","3","18","Avoid modifiers which are implied by the context","Unused Code","UnusedModifier"
"396","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/ISurveyorDAO.java","3","18","publicMethodCommentRequirement Required","Comments","CommentRequired"
"397","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/ISurveyorDAO.java","3","19","Avoid modifiers which are implied by the context","Unused Code","UnusedModifier"
"398","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/ISurveyorDAO.java","3","19","publicMethodCommentRequirement Required","Comments","CommentRequired"
"399","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/ISurveyorDAO.java","3","20","Avoid modifiers which are implied by the context","Unused Code","UnusedModifier"
"400","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/ISurveyorDAO.java","3","20","publicMethodCommentRequirement Required","Comments","CommentRequired"
"401","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/ISurveyorDAO.java","3","21","Avoid modifiers which are implied by the context","Unused Code","UnusedModifier"
"402","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/ISurveyorDAO.java","3","21","publicMethodCommentRequirement Required","Comments","CommentRequired"
"403","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/OptionRowMapper.java","4","10","Avoid unused imports such as 'com.igate.surveymanagement.bean.QuestionBean'","Import Statements","UnusedImports"
"404","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/OptionRowMapper.java","3","14","headerCommentRequirement Required","Comments","CommentRequired"
"405","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/OptionRowMapper.java","3","17","Avoid variables with short names like rs","Naming","ShortVariable"
"406","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/OptionRowMapper.java","3","17","Parameter 'index' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"407","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/OptionRowMapper.java","3","17","Parameter 'rs' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"408","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/OptionRowMapper.java","3","17","publicMethodCommentRequirement Required","Comments","CommentRequired"
"409","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/OptionRowMapper.java","3","19","Local variable 'option' could be declared final","Optimization","LocalVariableCouldBeFinal"
"410","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/OptionRowMapper.java","2","20","Avoid instantiating Integer objects. Call Integer.valueOf() instead.","Migration","IntegerInstantiation"
"411","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/OptionRowMapper.java","4","20","This statement may have some unnecessary parentheses","Unnecessary","UnnecessaryParentheses"
"412","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/OptionRowMapper.java","4","20","Useless parentheses.","Unnecessary","UselessParentheses"
"413","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/OptionRowMapper.java","4","20","Useless parentheses.","Unnecessary","UselessParentheses"
"414","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/QuestionRowMapper.java","3","13","headerCommentRequirement Required","Comments","CommentRequired"
"415","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/QuestionRowMapper.java","3","16","Avoid variables with short names like rs","Naming","ShortVariable"
"416","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/QuestionRowMapper.java","3","16","Parameter 'index' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"417","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/QuestionRowMapper.java","3","16","Parameter 'rs' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"418","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/QuestionRowMapper.java","3","16","publicMethodCommentRequirement Required","Comments","CommentRequired"
"419","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/QuestionRowMapper.java","3","18","Local variable 'question' could be declared final","Optimization","LocalVariableCouldBeFinal"
"420","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/QuestionRowMapper.java","2","19","Avoid instantiating Integer objects. Call Integer.valueOf() instead.","Migration","IntegerInstantiation"
"421","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/QuestionRowMapper.java","4","19","This statement may have some unnecessary parentheses","Unnecessary","UnnecessaryParentheses"
"422","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/QuestionRowMapper.java","4","19","Useless parentheses.","Unnecessary","UselessParentheses"
"423","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/QuestionRowMapper.java","4","19","Useless parentheses.","Unnecessary","UselessParentheses"
"424","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/QuestionRowMapper.java","2","20","Avoid instantiating Integer objects. Call Integer.valueOf() instead.","Migration","IntegerInstantiation"
"425","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/QuestionRowMapper.java","4","20","This statement may have some unnecessary parentheses","Unnecessary","UnnecessaryParentheses"
"426","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/QuestionRowMapper.java","4","20","Useless parentheses.","Unnecessary","UselessParentheses"
"427","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/QuestionRowMapper.java","4","20","Useless parentheses.","Unnecessary","UselessParentheses"
"428","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/ResponderDAOImpl.java","3","3","Each class should declare at least one constructor","Controversial","AtLeastOneConstructor"
"429","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/ResponderDAOImpl.java","3","3","headerCommentRequirement Required","Comments","CommentRequired"
"430","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyRowMapper.java","4","9","Avoid unused imports such as 'com.igate.surveymanagement.bean.OptionsBean'","Import Statements","UnusedImports"
"431","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyRowMapper.java","4","10","Avoid unused imports such as 'com.igate.surveymanagement.bean.QuestionBean'","Import Statements","UnusedImports"
"432","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyRowMapper.java","3","15","headerCommentRequirement Required","Comments","CommentRequired"
"433","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyRowMapper.java","3","18","Avoid variables with short names like rs","Naming","ShortVariable"
"434","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyRowMapper.java","3","18","Parameter 'index' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"435","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyRowMapper.java","3","18","Parameter 'rs' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"436","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyRowMapper.java","3","18","publicMethodCommentRequirement Required","Comments","CommentRequired"
"437","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyRowMapper.java","3","20","Local variable 'survey' could be declared final","Optimization","LocalVariableCouldBeFinal"
"438","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyRowMapper.java","2","21","Avoid instantiating Integer objects. Call Integer.valueOf() instead.","Migration","IntegerInstantiation"
"439","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyRowMapper.java","3","21","Avoid unnecessary temporaries when converting primitives to Strings","Unnecessary","UnnecessaryConversionTemporary"
"440","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyRowMapper.java","3","21","Avoid unnecessary temporaries when converting primitives to Strings","Unnecessary","UnnecessaryConversionTemporary"
"441","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyorDAOImpl.java","3","21","headerCommentRequirement Required","Comments","CommentRequired"
"442","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyorDAOImpl.java","3","23","Avoid excessively long variable names like questionSingleChoice","Naming","LongVariable"
"443","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyorDAOImpl.java","3","23","Found non-transient, non-static member. Please mark as transient or provide accessors.","JavaBeans","BeanMembersShouldSerialize"
"444","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyorDAOImpl.java","3","23","Use explicit scoping instead of the default package private level","Controversial","DefaultPackage"
"445","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyorDAOImpl.java","3","23","fieldCommentRequirement Required","Comments","CommentRequired"
"446","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyorDAOImpl.java","3","24","Avoid excessively long variable names like questionMupltipleChoice","Naming","LongVariable"
"447","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyorDAOImpl.java","3","24","Found non-transient, non-static member. Please mark as transient or provide accessors.","JavaBeans","BeanMembersShouldSerialize"
"448","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyorDAOImpl.java","3","24","Use explicit scoping instead of the default package private level","Controversial","DefaultPackage"
"449","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyorDAOImpl.java","3","24","fieldCommentRequirement Required","Comments","CommentRequired"
"450","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyorDAOImpl.java","3","26","Use explicit scoping instead of the default package private level","Controversial","DefaultPackage"
"451","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyorDAOImpl.java","3","27","Found non-transient, non-static member. Please mark as transient or provide accessors.","JavaBeans","BeanMembersShouldSerialize"
"452","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyorDAOImpl.java","3","27","fieldCommentRequirement Required","Comments","CommentRequired"
"453","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyorDAOImpl.java","3","29","Use explicit scoping instead of the default package private level","Controversial","DefaultPackage"
"454","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyorDAOImpl.java","3","30","Found non-transient, non-static member. Please mark as transient or provide accessors.","JavaBeans","BeanMembersShouldSerialize"
"455","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyorDAOImpl.java","3","30","fieldCommentRequirement Required","Comments","CommentRequired"
"456","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyorDAOImpl.java","3","33","Found non-transient, non-static member. Please mark as transient or provide accessors.","JavaBeans","BeanMembersShouldSerialize"
"457","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyorDAOImpl.java","3","33","fieldCommentRequirement Required","Comments","CommentRequired"
"458","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyorDAOImpl.java","3","36","Found non-transient, non-static member. Please mark as transient or provide accessors.","JavaBeans","BeanMembersShouldSerialize"
"459","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyorDAOImpl.java","3","36","fieldCommentRequirement Required","Comments","CommentRequired"
"460","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyorDAOImpl.java","3","39","Found non-transient, non-static member. Please mark as transient or provide accessors.","JavaBeans","BeanMembersShouldSerialize"
"461","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyorDAOImpl.java","3","39","fieldCommentRequirement Required","Comments","CommentRequired"
"462","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyorDAOImpl.java","3","41","Found non-transient, non-static member. Please mark as transient or provide accessors.","JavaBeans","BeanMembersShouldSerialize"
"463","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyorDAOImpl.java","3","41","fieldCommentRequirement Required","Comments","CommentRequired"
"464","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyorDAOImpl.java","3","47","Parameter 'quesList' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"465","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyorDAOImpl.java","3","47","Parameter 'surveyId' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"466","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyorDAOImpl.java","3","47","publicMethodCommentRequirement Required","Comments","CommentRequired"
"467","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyorDAOImpl.java","3","53","Parameter 'surveyId' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"468","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyorDAOImpl.java","3","53","publicMethodCommentRequirement Required","Comments","CommentRequired"
"469","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyorDAOImpl.java","3","59","Parameter 'surveyId' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"470","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyorDAOImpl.java","3","59","publicMethodCommentRequirement Required","Comments","CommentRequired"
"471","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyorDAOImpl.java","3","65","publicMethodCommentRequirement Required","Comments","CommentRequired"
"472","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyorDAOImpl.java","3","71","Parameter 'surveyId' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"473","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyorDAOImpl.java","3","71","publicMethodCommentRequirement Required","Comments","CommentRequired"
"474","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyorDAOImpl.java","3","72","Parameter 'responderList' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"475","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyorDAOImpl.java","5","78","Found 'UR'-anomaly for variable 'ques' (lines '78'-'101').","Controversial","DataflowAnomalyAnalysis"
"476","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyorDAOImpl.java","3","78","Parameter 'surveyId' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"477","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyorDAOImpl.java","3","78","publicMethodCommentRequirement Required","Comments","CommentRequired"
"478","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyorDAOImpl.java","3","80","Local variable 'sql' could be declared final","Optimization","LocalVariableCouldBeFinal"
"479","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyorDAOImpl.java","5","84","Found 'DU'-anomaly for variable 'sql1' (lines '84'-'117').","Controversial","DataflowAnomalyAnalysis"
"480","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyorDAOImpl.java","3","84","Local variable 'sql1' could be declared final","Optimization","LocalVariableCouldBeFinal"
"481","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyorDAOImpl.java","5","91","Found 'DU'-anomaly for variable 'sql2' (lines '91'-'117').","Controversial","DataflowAnomalyAnalysis"
"482","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyorDAOImpl.java","3","91","Local variable 'sql2' could be declared final","Optimization","LocalVariableCouldBeFinal"
"483","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyorDAOImpl.java","3","95","Local variable 'params' could be declared final","Optimization","LocalVariableCouldBeFinal"
"484","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyorDAOImpl.java","3","96","Local variable 'quesList' could be declared final","Optimization","LocalVariableCouldBeFinal"
"485","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyorDAOImpl.java","3","99","Local variable 'ques' could be declared final","Optimization","LocalVariableCouldBeFinal"
"486","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyorDAOImpl.java","3","101","Avoid instantiating new objects inside loops","Optimization","AvoidInstantiatingObjectsInLoops"
"487","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyorDAOImpl.java","3","101","Local variable 'params1' could be declared final","Optimization","LocalVariableCouldBeFinal"
"488","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyorDAOImpl.java","3","102","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"489","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyorDAOImpl.java","3","102","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"490","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyorDAOImpl.java","3","105","Local variable 'optionList' could be declared final","Optimization","LocalVariableCouldBeFinal"
"491","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyorDAOImpl.java","3","110","Local variable 'ansList' could be declared final","Optimization","LocalVariableCouldBeFinal"
"492","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyorDAOImpl.java","3","120","publicMethodCommentRequirement Required","Comments","CommentRequired"
"493","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyorDAOImpl.java","3","126","Parameter 'survey' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"494","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyorDAOImpl.java","3","126","Parameter 'userId' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"495","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyorDAOImpl.java","3","126","publicMethodCommentRequirement Required","Comments","CommentRequired"
"496","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyorDAOImpl.java","3","129","Local variable 'query' could be declared final","Optimization","LocalVariableCouldBeFinal"
"497","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyorDAOImpl.java","3","130","Local variable 'query1' could be declared final","Optimization","LocalVariableCouldBeFinal"
"498","com.igate.surveymanagement.dao","src/com/igate/surveymanagement/dao/SurveyorDAOImpl.java","3","132","Avoid variables with short names like id","Naming","ShortVariable"
